debitur_id,skor_kredit_internal,subsegmen_properti,wilayah_agunan,nilai_agunan_awal,nilai_agunan_kini,plafon_pinjaman,ltv_awal,ltv_kini,tenor_bulan,pendapatan_bulanan,dti_ratio,jumlah_tanggungan,status_pekerjaan,jumlah_tunggakan_historis,utilisasi_kartu_kredit,metode_pembayaran,usia_bangunan_tahun,jenis_sertifikat,status_risiko,flag_gagal_bayar,y_pred_proba (sigmoid),"y_pred (dibulatkan, threshold=0.5)",cluster,flag_skor_kredit,flag_utilisasi,flag_pendapatan
PBI-000109,645,Ruko-Komersial,Jakarta Selatan,1408000000,1392000000.0,998000000,0.708806818,0.716954023,180,24200000.0,0.229109275,3,Profesional,1,72.6,Auto-Debit,23.0,SHM,Lancar,0,0.3877883754087518,0,0,1,1,1
PBI-000110,574,Apartemen,Jakarta Selatan,677000000,654000000.0,523000000,0.772525849,0.79969419,84,38800000.0,0.160468827,5,Wiraswasta,0,61.4,Transfer Manual,5.0,HGB,Lancar,0,0.40613858443438555,0,1,1,1,0
PBI-000111,604,Apartemen,Bekasi,451000000,371000000.0,320000000,0.709534368,0.862533693,180,37800000.0,0.047031158,1,Profesional,7,31.2,Virtual Account,13.0,HGB,DPK,0,0.6826246209088866,1,1,1,0,0
PBI-000112,620,Tanah Kavling,Jakarta Selatan,576000000,550000000.0,433000000,0.751736111,0.787272727,120,13300000.0,0.271303258,5,Karyawan Tetap,2,29.5,Transfer Manual,9.0,SHM,Lancar,0,0.47176725141908904,0,0,1,0,1
PBI-000113,742,Tanah Kavling,Bogor,614000000,603000000.0,444000000,0.723127036,0.736318408,240,43700000.0,0.042334096,0,Wiraswasta,0,26.4,Auto-Debit,11.0,HGB,Lancar,0,0.1250877995526715,0,1,0,0,0
PBI-000114,554,Apartemen,Depok,1028000000,1007000000.0,753000000,0.732490272,0.747765641,84,20600000.0,0.435159501,2,Profesional,5,14.1,Auto-Debit,9.0,HGB,DPK,0,0.591509471432796,1,1,1,0,1
PBI-000115,546,Rumah Tapak,Tangerang (BSD/Serpong),1101000000,,803000000,0.729336966,#DIV/0!,120,23200000.0,0.288433908,4,Karyawan Tetap,0,66.1,Virtual Account,20.0,SHM,DPK,0,0.6007969512560986,1,0,1,1,1
PBI-000116,654,Apartemen,Bogor,1356000000,1323000000.0,1025000000,0.755899705,0.774754346,84,16100000.0,0.75791186,0,Karyawan Tetap,1,48.4,Auto-Debit,26.0,SHM,Lancar,0,0.38231839938096035,0,0,1,1,1
PBI-000117,595,Rumah Tapak,Depok,549000000,530000000.0,393000000,0.715846995,0.741509434,60,25900000.0,0.252895753,5,Wiraswasta,0,53.8,Auto-Debit,9.0,HGB,Lancar,0,0.31350222503592234,0,1,1,1,1
PBI-000118,627,Ruko-Komersial,Jakarta Selatan,2150000000,,1675000000,0.779069767,#DIV/0!,240,,#DIV/0!,4,Karyawan Tetap,1,4.5,Auto-Debit,24.0,SHM,Lancar,0,0.7938614238819645,1,0,1,0,1
PBI-000119,623,Tanah Kavling,Bogor,820000000,791000000.0,624000000,0.76097561,0.788874842,180,,#DIV/0!,4,Karyawan Tetap,7,26.1,Virtual Account,18.0,HGB,DPK,0,0.5864941356089906,1,1,1,0,1
PBI-000120,606,Rumah Tapak,Tangerang (BSD/Serpong),553000000,419000000.0,457000000,0.826401447,1.090692124,120,42300000.0,0.090031521,2,Profesional,1,41.8,Transfer Manual,17.0,SHM,DPK,0,0.6719316803303894,1,0,1,0,0
PBI-000121,595,Rumah Tapak,Depok,1145000000,1124000000.0,943000000,0.823580786,0.838967972,84,44100000.0,0.254562142,1,Profesional,2,15.5,Transfer Manual,2.0,SHM,Lancar,0,0.5218500195698662,1,0,1,0,0
PBI-000122,581,Rumah Tapak,Bogor,1266000000,1246000000.0,1043000000,0.82385466,0.837078652,84,9300000.0,1.335125448,0,Wiraswasta,7,15.8,Auto-Debit,19.0,SHM,Menunggak,1,0.6626734341120305,1,0,1,0,1
PBI-000123,629,Apartemen,Bekasi,610000000,440000000.0,470000000,0.770491803,1.068181818,60,27300000.0,0.286935287,0,Wiraswasta,2,21.0,Transfer Manual,2.0,SHM,DPK,0,0.6474258583423516,1,0,1,0,0
PBI-000124,536,Tanah Kavling,Jakarta Selatan,452000000,452000000.0,336000000,0.743362832,0.743362832,84,47400000.0,0.084388186,2,Profesional,0,57.7,Auto-Debit,7.0,HGB,Lancar,0,0.4039903812243347,0,1,1,1,0
PBI-000125,711,Tanah Kavling,Jakarta Selatan,771000000,743000000.0,588000000,0.762645914,0.791386272,84,43000000.0,0.162790698,3,Wiraswasta,0,0.0,Auto-Debit,0.0,SHM,Lancar,0,0.1373290112525246,0,0,0,0,0
PBI-000126,585,Rumah Tapak,Bekasi,1238000000,975000000.0,994000000,0.802907916,1.019487179,180,17500000.0,0.315555556,1,Karyawan Tetap,0,40.8,Virtual Account,20.0,HGB,DPK,0,0.5171744441824174,1,1,1,0,1
PBI-000127,699,Apartemen,Depok,747000000,720000000.0,582000000,0.779116466,0.808333333,180,17800000.0,0.18164794,2,Karyawan Tetap,5,83.0,Auto-Debit,17.0,SHM,Menunggak,1,0.5700805400813912,1,0,0,1,1
PBI-000128,604,Apartemen,Bogor,1241000000,1210000000.0,985000000,0.793714746,0.814049587,180,,#DIV/0!,2,Karyawan Tetap,4,71.5,Auto-Debit,29.0,HGB,DPK,0,0.6707315774864735,1,1,1,1,1
PBI-000129,748,Apartemen,Jakarta Selatan,1221000000,1216000000.0,982000000,0.804258804,0.807565789,180,15100000.0,0.36129507,4,Karyawan Tetap,2,73.1,Virtual Account,13.0,HGB,DPK,0,0.38287749822707345,0,1,0,1,1
PBI-000130,663,Ruko-Komersial,Tangerang (BSD/Serpong),1560000000,1096000000.0,1307000000,0.837820513,1.192518248,120,30300000.0,0.359460946,0,Karyawan Tetap,0,36.3,Auto-Debit,7.0,SHM,Menunggak,1,0.49383820776954446,0,0,0,0,0
PBI-000131,568,Rumah Tapak,Bekasi,1135000000,950000000.0,955000000,0.841409692,1.005263158,120,11500000.0,0.692028986,3,Karyawan Tetap,3,93.7,Transfer Manual,18.0,HGB,Menunggak,1,0.8275490347627257,1,1,1,1,1
PBI-000132,850,Apartemen,Jakarta Selatan,1131000000,1122000000.0,934000000,0.82581786,0.832442068,84,27500000.0,0.404329004,3,Karyawan Tetap,3,30.7,Transfer Manual,16.0,SHM,Lancar,0,0.22964079674807528,0,0,0,0,0
PBI-000133,624,Rumah Tapak,Jakarta Selatan,946000000,926000000.0,671000000,0.709302326,0.72462203,180,28400000.0,0.131259781,3,Karyawan Tetap,3,56.3,Virtual Account,9.0,HGB,Lancar,0,0.5049225150551612,1,1,1,1,0
PBI-000134,613,Ruko-Komersial,Bekasi,2184000000,1547000000.0,1850000000,0.847069597,1.195862961,240,36100000.0,0.213527239,1,Wiraswasta,0,58.2,Virtual Account,13.0,SHM,Menunggak,1,0.615416324992645,1,0,1,1,0
PBI-000135,618,Apartemen,Bogor,676000000,,545000000,0.806213018,#DIV/0!,240,20600000.0,0.110234628,0,Karyawan Tetap,0,17.6,Transfer Manual,25.0,HGB,Lancar,0,0.11615770308225964,0,1,1,0,1
PBI-000136,694,Tanah Kavling,Bekasi,475000000,363000000.0,382000000,0.804210526,1.052341598,180,18600000.0,0.114097969,3,Wiraswasta,3,0.0,Auto-Debit,10.0,HGB,DPK,0,0.5234413546884666,1,1,0,0,1
PBI-000137,537,Tanah Kavling,Tangerang (BSD/Serpong),486000000,375000000.0,342000000,0.703703704,0.912,180,,#DIV/0!,2,Karyawan Tetap,1,67.0,Auto-Debit,1.0,SHM,Menunggak,1,0.6990061806067447,1,0,1,1,1
PBI-000138,672,Tanah Kavling,Depok,862000000,848000000.0,665000000,0.771461717,0.784198113,240,50000000.0,0.055416667,2,Profesional,0,21.9,Virtual Account,6.0,SHM,Lancar,0,0.20236606139408378,0,0,0,0,0
PBI-000139,517,Rumah Tapak,Bekasi,1584000000,1181000000.0,1258000000,0.794191919,1.065198984,120,17200000.0,0.609496124,4,Profesional,2,42.7,Auto-Debit,29.0,SHM,Menunggak,1,0.8133341829199684,1,0,1,0,1
PBI-000140,654,Apartemen,Bogor,1022000000,,758000000,0.741682975,#DIV/0!,240,10000000.0,0.315833333,0,Wiraswasta,1,55.0,Transfer Manual,11.0,SHM,Lancar,0,0.40230334742004886,0,0,1,1,1
PBI-000141,756,Rumah Tapak,Bogor,1233000000,1197000000.0,878000000,0.712084347,0.733500418,120,28200000.0,0.259456265,1,Wiraswasta,1,44.4,Auto-Debit,12.0,SHM,Lancar,0,0.2135826968230438,0,0,0,0,0
PBI-000142,613,Apartemen,Bekasi,462000000,378000000.0,360000000,0.779220779,0.952380952,60,37200000.0,0.161290323,2,Profesional,0,61.9,Auto-Debit,17.0,SHM,DPK,0,0.47018341325769214,0,0,1,1,0
PBI-000143,735,Apartemen,Tangerang (BSD/Serpong),1114000000,792000000.0,854000000,0.766606822,1.078282828,240,20200000.0,0.176155116,2,Karyawan Tetap,3,56.7,Auto-Debit,15.0,SHM,DPK,0,0.6116308161688083,1,0,0,1,1
PBI-000144,518,Rumah Tapak,Bekasi,927000000,,655000000,0.706580367,#DIV/0!,84,37600000.0,0.207383485,4,Profesional,1,58.5,Auto-Debit,30.0,SHM,DPK,0,0.6634877056455879,1,0,1,1,0
PBI-000145,607,Rumah Tapak,Bekasi,1296000000,967000000.0,1008000000,0.777777778,1.042399173,180,28300000.0,0.197879859,1,Wiraswasta,4,54.3,Virtual Account,15.0,HGB,Menunggak,1,0.7776544218934737,1,1,1,1,0
PBI-000146,556,Tanah Kavling,Jakarta Selatan,804000000,768000000.0,576000000,0.71641791,0.75,84,20400000.0,0.336134454,4,Wiraswasta,3,8.6,Virtual Account,3.0,HGB,Lancar,0,0.5247714612336357,1,1,1,0,1
PBI-000147,822,Apartemen,Tangerang (BSD/Serpong),450000000,377000000.0,344000000,0.764444444,0.912466844,240,32900000.0,0.043566363,2,Karyawan Tetap,5,45.7,Auto-Debit,13.0,HGB,Lancar,0,0.3926825267621336,0,1,0,1,0
PBI-000148,625,Rumah Tapak,Tangerang (BSD/Serpong),1289000000,1090000000.0,955000000,0.740884407,0.876146789,84,12300000.0,0.924312815,0,Wiraswasta,2,57.0,Transfer Manual,,SHM,DPK,0,0.5966642147933146,1,0,1,1,1
PBI-000149,605,Ruko-Komersial,Jakarta Selatan,2041000000,2007000000.0,1726000000,0.84566389,0.859990035,84,9800000.0,2.096695821,3,Wiraswasta,0,100.0,Transfer Manual,26.0,SHM,Menunggak,1,0.4812721860328349,0,0,1,1,1
PBI-000150,638,Ruko-Komersial,Bekasi,1255000000,918000000.0,885000000,0.705179283,0.964052288,120,10800000.0,0.68287037,3,Wiraswasta,0,55.1,Virtual Account,9.0,SHM,Lancar,0,0.4274640638557637,0,0,1,1,1
PBI-000151,661,Tanah Kavling,Bogor,688000000,663000000.0,539000000,0.783430233,0.812971342,120,41700000.0,0.107713829,1,Wiraswasta,3,40.6,Virtual Account,22.0,HGB,Lancar,0,0.4982485387334513,0,1,0,0,0
PBI-000152,628,Ruko-Komersial,Jakarta Selatan,2021000000,1938000000.0,1461000000,0.722909451,0.753869969,240,27500000.0,0.221363636,2,Karyawan Tetap,0,61.8,Auto-Debit,14.0,SHM,Lancar,0,0.29429346669600026,0,0,1,1,0
PBI-000153,559,Tanah Kavling,Jakarta Selatan,760000000,745000000.0,568000000,0.747368421,0.762416107,180,26200000.0,0.120441052,0,Karyawan Tetap,2,28.1,Auto-Debit,26.0,SHM,Lancar,0,0.5382286896382709,1,0,1,0,1
PBI-000154,775,Apartemen,Tangerang (BSD/Serpong),522000000,366000000.0,380000000,0.727969349,1.038251366,120,19100000.0,0.165794066,1,Karyawan Tetap,0,80.4,Transfer Manual,5.0,SHM,Lancar,0,0.321944334924202,0,0,0,1,1
PBI-000155,752,Rumah Tapak,Bogor,1077000000,1057000000.0,915000000,0.849582173,0.865657521,120,23700000.0,0.321729958,3,Karyawan Tetap,0,42.9,Virtual Account,29.0,HGB,Lancar,0,0.19757368442995263,0,1,0,0,1
PBI-000156,688,Apartemen,Jakarta Selatan,1498000000,1438000000.0,1056000000,0.70493992,0.734353268,180,18400000.0,0.31884058,2,Karyawan Tetap,1,39.2,Transfer Manual,3.0,SHM,Lancar,0,0.28495449319160154,0,0,0,0,1
PBI-000157,684,Apartemen,Depok,1158000000,1138000000.0,905000000,0.781519862,0.795254833,180,24300000.0,0.206904435,0,Karyawan Tetap,0,9.0,Virtual Account,3.0,SHM,Lancar,0,0.17682484357062922,0,0,0,0,1
PBI-000158,678,Apartemen,Depok,1153000000,1140000000.0,912000000,0.790980052,0.8,240,,#DIV/0!,4,Karyawan Tetap,2,33.3,Virtual Account,15.0,SHM,Lancar,0,0.4036720637018306,0,0,0,0,1
PBI-000159,621,Apartemen,Jakarta Selatan,750000000,737000000.0,612000000,0.816,0.830393487,120,10900000.0,0.467889908,3,Karyawan Tetap,1,42.9,Transfer Manual,8.0,HGB,DPK,0,0.46884188425328116,0,1,1,0,1
PBI-000160,612,Apartemen,Depok,503000000,498000000.0,399000000,0.793240557,0.801204819,240,22300000.0,0.07455157,0,Karyawan Tetap,1,88.2,Virtual Account,21.0,SHM,Lancar,0,0.5447421651394,1,0,1,1,1
PBI-000161,795,Apartemen,Bekasi,1444000000,1199000000.0,1061000000,0.734764543,0.884904087,84,27300000.0,0.462672248,3,Profesional,0,35.0,Auto-Debit,3.0,HGB,Lancar,0,0.15746140906490202,0,1,0,0,0
PBI-000162,713,Apartemen,Tangerang (BSD/Serpong),516000000,410000000.0,407000000,0.78875969,0.992682927,240,46200000.0,0.036706349,3,Wiraswasta,1,43.1,Auto-Debit,13.0,HGB,Lancar,0,0.45281380775817187,0,1,0,0,0
PBI-000163,547,Tanah Kavling,Tangerang (BSD/Serpong),896000000,742000000.0,758000000,0.845982143,1.021563342,120,42100000.0,0.150039588,2,Wiraswasta,3,62.4,Transfer Manual,5.0,HGB,Menunggak,1,0.8184132455517593,1,1,1,1,0
PBI-000164,622,Apartemen,Tangerang (BSD/Serpong),538000000,,445000000,0.827137546,#DIV/0!,180,27900000.0,0.088610115,3,Karyawan Tetap,2,24.2,Auto-Debit,,SHM,DPK,0,0.22709328961991293,0,0,1,0,0
PBI-000165,701,Ruko-Komersial,Jakarta Selatan,1176000000,1174000000.0,903000000,0.767857143,0.769165247,180,10500000.0,0.477777778,1,Wiraswasta,1,33.0,Auto-Debit,24.0,HGB,Lancar,0,0.2846148615474027,0,1,0,0,1
PBI-000166,691,Apartemen,Bogor,739000000,723000000.0,570000000,0.771312585,0.788381743,240,21600000.0,0.109953704,0,Wiraswasta,0,77.3,Transfer Manual,15.0,HGB,Lancar,0,0.26570047106061784,0,1,0,1,1
PBI-000167,705,Tanah Kavling,Bekasi,607000000,429000000.0,437000000,0.719934102,1.018648019,84,26300000.0,0.197809162,5,Profesional,1,7.3,Auto-Debit,29.0,SHM,Lancar,0,0.39933623220701336,0,0,0,0,1
PBI-000168,534,Tanah Kavling,Jakarta Selatan,774000000,,608000000,0.785529716,#DIV/0!,180,36800000.0,0.09178744,0,Wiraswasta,2,27.7,Virtual Account,,SHM,Lancar,0,0.427790998689185,0,0,1,0,0
PBI-000169,687,Rumah Tapak,Jakarta Selatan,1762000000,,1307000000,0.741770715,#DIV/0!,240,9700000.0,0.561426117,2,Wiraswasta,1,54.2,Virtual Account,7.0,HGB,Lancar,0,0.7001840280608128,1,1,0,1,1
PBI-000170,755,Rumah Tapak,Tangerang (BSD/Serpong),966000000,777000000.0,692000000,0.716356108,0.890604891,180,50000000.0,0.076888889,0,Profesional,3,54.8,Auto-Debit,16.0,SHM,Lancar,0,0.4461752718030892,0,0,0,1,0
PBI-000171,532,Apartemen,Depok,422000000,405000000.0,325000000,0.77014218,0.802469136,180,20700000.0,0.087224906,2,Karyawan Tetap,0,100.0,Auto-Debit,20.0,HGB,DPK,0,0.54233920202359,1,1,1,1,1
PBI-000172,808,Tanah Kavling,Jakarta Selatan,670000000,,474000000,0.707462687,#DIV/0!,180,31200000.0,0.084401709,0,Karyawan Tetap,0,49.2,Transfer Manual,10.0,SHM,Lancar,0,0.03368940608753453,0,0,0,1,0
PBI-000173,688,Tanah Kavling,Tangerang (BSD/Serpong),726000000,,521000000,0.717630854,#DIV/0!,84,27900000.0,0.222307561,0,Wiraswasta,5,30.1,Auto-Debit,9.0,HGB,DPK,0,0.3205460982893507,0,1,0,0,0
PBI-000174,669,Tanah Kavling,Jakarta Selatan,538000000,517000000.0,394000000,0.732342007,0.762088975,84,,#DIV/0!,3,Karyawan Tetap,5,34.4,Auto-Debit,28.0,SHM,Lancar,0,0.4784338511906454,0,0,0,0,1
PBI-000175,579,Rumah Tapak,Tangerang (BSD/Serpong),739000000,599000000.0,627000000,0.848443843,1.046744574,120,16800000.0,0.311011905,3,Karyawan Tetap,0,73.2,Transfer Manual,1.0,HGB,Menunggak,1,0.6071203257933956,1,1,1,1,1
PBI-000176,606,Apartemen,Jakarta Selatan,737000000,,605000000,0.820895522,#DIV/0!,240,33500000.0,0.075248756,3,Wiraswasta,0,27.9,Transfer Manual,23.0,SHM,Lancar,0,0.16851283326489022,0,0,1,0,0
PBI-000177,628,Tanah Kavling,Depok,693000000,,541000000,0.780663781,#DIV/0!,84,19700000.0,0.326927725,1,Karyawan Tetap,1,40.2,Auto-Debit,5.0,HGB,Lancar,0,0.2080121221789632,0,1,1,0,1
PBI-000178,539,Apartemen,Bekasi,944000000,778000000.0,694000000,0.735169492,0.892030848,120,40800000.0,0.141748366,0,Wiraswasta,1,67.9,Virtual Account,21.0,SHM,DPK,0,0.684630033764782,1,0,1,1,0
PBI-000179,633,Rumah Tapak,Bogor,1466000000,1451000000.0,1140000000,0.777626194,0.785665059,240,,#DIV/0!,3,Profesional,0,37.3,Transfer Manual,11.0,SHM,Lancar,0,0.27147471343258933,0,0,1,0,1
PBI-000180,584,Apartemen,Jakarta Selatan,640000000,625000000.0,510000000,0.796875,0.816,180,21600000.0,0.13117284,1,Karyawan Tetap,5,59.8,Auto-Debit,19.0,SHM,DPK,0,0.6982898012308951,1,0,1,1,1
PBI-000181,718,Tanah Kavling,Bekasi,805000000,585000000.0,564000000,0.700621118,0.964102564,180,29400000.0,0.106575964,1,Karyawan Tetap,3,6.9,Transfer Manual,10.0,HGB,Lancar,0,0.44945161986402765,0,1,0,0,0
PBI-000182,401,Apartemen,Jakarta Selatan,571000000,561000000.0,484000000,0.847635727,0.862745098,120,20100000.0,0.20066335,1,Karyawan Tetap,3,20.0,Auto-Debit,12.0,SHM,Lancar,0,0.8226452072437899,1,0,1,0,1
PBI-000183,639,Apartemen,Bogor,763000000,748000000.0,606000000,0.79423329,0.810160428,180,25800000.0,0.130490956,4,Karyawan Tetap,2,31.2,Auto-Debit,25.0,HGB,Lancar,0,0.46694073755228344,0,1,1,0,1
PBI-000184,578,Rumah Tapak,Bogor,1269000000,1250000000.0,1076000000,0.847911742,0.8608,180,29600000.0,0.201951952,4,Karyawan Tetap,0,9.1,Virtual Account,12.0,HGB,Lancar,0,0.3403310094687198,0,1,1,0,0
PBI-000185,660,Ruko-Komersial,Bekasi,2421000000,1941000000.0,1865000000,0.770342834,0.960844925,60,,#DIV/0!,2,Karyawan Tetap,0,16.8,Virtual Account,28.0,HGB,Lancar,0,0.3158527857482567,0,1,0,0,1
PBI-000186,850,Rumah Tapak,Depok,846000000,829000000.0,671000000,0.793144208,0.809408926,180,32400000.0,0.11505487,3,Karyawan Tetap,0,28.9,Auto-Debit,22.0,HGB,Lancar,0,0.08842251393781875,0,1,0,0,0
PBI-000187,802,Apartemen,Depok,1443000000,1378000000.0,1110000000,0.769230769,0.805515239,120,14400000.0,0.642361111,3,Karyawan Tetap,7,98.0,Virtual Account,,SHM,Menunggak,1,0.4661340756713395,0,0,0,1,1
PBI-000188,618,Apartemen,Tangerang (BSD/Serpong),1177000000,996000000.0,826000000,0.701784197,0.829317269,84,22100000.0,0.44494721,2,Wiraswasta,0,54.9,Auto-Debit,10.0,HGB,Lancar,0,0.3553947614440019,0,1,1,1,1
PBI-000189,644,Ruko-Komersial,Tangerang (BSD/Serpong),1279000000,967000000.0,1058000000,0.827208757,1.094105481,120,29100000.0,0.302978236,0,Profesional,1,65.7,Auto-Debit,10.0,HGB,DPK,0,0.6648090215675923,1,1,1,1,0
PBI-000190,589,Tanah Kavling,Jakarta Selatan,735000000,,564000000,0.767346939,#DIV/0!,240,27400000.0,0.085766423,3,Wiraswasta,3,61.9,Auto-Debit,5.0,SHM,DPK,0,0.4056515122977489,0,0,1,1,0
PBI-000191,647,Ruko-Komersial,Jakarta Selatan,2332000000,2283000000.0,1797000000,0.77058319,0.787122208,240,42800000.0,0.174941589,3,Wiraswasta,1,0.0,Auto-Debit,15.0,SHM,Lancar,0,0.2944639586981151,0,0,1,0,0
PBI-000192,723,Rumah Tapak,Bogor,1478000000,1430000000.0,1114000000,0.753721245,0.779020979,240,27200000.0,0.17064951,1,Karyawan Tetap,1,48.2,Auto-Debit,6.0,SHM,Lancar,0,0.2904413253680813,0,0,0,1,0
PBI-000193,548,Tanah Kavling,Bogor,850000000,825000000.0,650000000,0.764705882,0.787878788,180,35500000.0,0.10172144,2,Wiraswasta,0,31.9,Virtual Account,29.0,SHM,Lancar,0,0.3752823667868126,0,0,1,0,0
PBI-000194,793,Rumah Tapak,Tangerang (BSD/Serpong),1425000000,1139000000.0,1153000000,0.809122807,1.012291484,180,13400000.0,0.478026534,3,Karyawan Tetap,0,5.4,Auto-Debit,20.0,SHM,Lancar,0,0.17041672437982539,0,0,0,0,1
PBI-000195,738,Rumah Tapak,Bekasi,957000000,794000000.0,770000000,0.804597701,0.9697733,84,13000000.0,0.705128205,3,Karyawan Tetap,2,56.4,Auto-Debit,,SHM,Menunggak,1,0.49306975601348574,0,0,0,1,1
PBI-000196,734,Rumah Tapak,Bekasi,1528000000,1248000000.0,1255000000,0.821335079,1.005608974,84,50000000.0,0.298809524,5,Profesional,2,0.0,Transfer Manual,29.0,HGB,Lancar,0,0.3895560812326681,0,1,0,0,0
PBI-000197,693,Rumah Tapak,Depok,1405000000,1401000000.0,1189000000,0.846263345,0.848679515,84,16000000.0,0.884672619,2,Karyawan Tetap,1,44.6,Auto-Debit,10.0,SHM,Lancar,0,0.379358540176298,0,0,0,0,1
PBI-000198,583,Ruko-Komersial,Bogor,2063000000,1984000000.0,1565000000,0.758603975,0.788810484,120,26100000.0,0.499680715,3,Karyawan Tetap,4,37.4,Transfer Manual,5.0,HGB,DPK,0,0.616673690767748,1,1,1,0,1
PBI-000199,746,Rumah Tapak,Bogor,960000000,934000000.0,721000000,0.751041667,0.771948608,180,40600000.0,0.098659004,0,Profesional,0,22.8,Auto-Debit,12.0,SHM,Lancar,0,0.13373547327323543,0,0,0,0,0
PBI-000200,633,Apartemen,Depok,1413000000,1357000000.0,1094000000,0.774239207,0.806190125,240,29000000.0,0.157183908,2,Profesional,2,69.1,Auto-Debit,6.0,SHM,Lancar,0,0.5499000145724319,1,0,1,1,0
PBI-000201,516,Apartemen,Tangerang (BSD/Serpong),964000000,777000000.0,697000000,0.723029046,0.897039897,240,23600000.0,0.12305791,1,Karyawan Tetap,2,40.2,Transfer Manual,11.0,SHM,Lancar,0,0.7271437677175255,1,0,1,0,1
PBI-000202,667,Apartemen,Jakarta Selatan,1091000000,1047000000.0,888000000,0.813932172,0.848137536,180,32200000.0,0.15320911,1,Karyawan Tetap,1,50.6,Auto-Debit,15.0,HGB,Lancar,0,0.42949279927871153,0,1,0,1,0
PBI-000203,561,Rumah Tapak,Jakarta Selatan,1040000000,1024000000.0,819000000,0.7875,0.799804688,180,17300000.0,0.26300578,3,Wiraswasta,3,62.0,Auto-Debit,,SHM,Lancar,0,0.6748855701620767,1,0,1,1,1
PBI-000204,609,Apartemen,Bogor,1259000000,1251000000.0,921000000,0.731532963,0.736211031,84,21800000.0,0.502948886,2,Wiraswasta,1,65.4,Auto-Debit,23.0,SHM,Lancar,0,0.44643513134602414,0,0,1,1,1
PBI-000205,720,Apartemen,Tangerang (BSD/Serpong),775000000,597000000.0,643000000,0.829677419,1.077051926,240,18400000.0,0.145606884,2,Karyawan Tetap,2,47.8,Auto-Debit,1.0,SHM,DPK,0,0.575313010252821,1,0,0,1,1
PBI-000206,650,Rumah Tapak,Jakarta Selatan,1554000000,1481000000.0,1232000000,0.792792793,0.831870358,180,,#DIV/0!,3,Wiraswasta,0,22.5,Transfer Manual,,SHM,Lancar,0,0.2569484014388052,0,0,1,0,1
PBI-000207,657,Rumah Tapak,Jakarta Selatan,640000000,,451000000,0.7046875,#DIV/0!,120,44000000.0,0.085416667,2,Profesional,2,42.5,Auto-Debit,,SHM,Lancar,0,0.14828246861177402,0,0,1,0,0
PBI-000208,759,Ruko-Komersial,Depok,2360000000,2299000000.0,1722000000,0.729661017,0.749021314,84,23500000.0,0.872340426,2,Karyawan Tetap,2,64.0,Transfer Manual,17.0,HGB,Lancar,0,0.30339852664388994,0,1,0,1,1
PBI-000209,468,Rumah Tapak,Jakarta Selatan,1120000000,1095000000.0,934000000,0.833928571,0.852968037,240,19900000.0,0.195561139,2,Profesional,4,29.7,Transfer Manual,19.0,HGB,Menunggak,1,0.7890590673783122,1,1,1,0,1
PBI-000210,756,Tanah Kavling,Jakarta Selatan,719000000,703000000.0,544000000,0.756606398,0.773826458,120,31400000.0,0.144373673,5,Profesional,0,56.7,Auto-Debit,,SHM,Lancar,0,0.1633403778340176,0,0,0,1,0
PBI-000211,673,Tanah Kavling,Tangerang (BSD/Serpong),619000000,506000000.0,525000000,0.848142165,1.037549407,240,27600000.0,0.079257246,0,Karyawan Tetap,0,28.9,Virtual Account,16.0,HGB,Lancar,0,0.3714093222585073,0,1,0,0,0
PBI-000212,654,Ruko-Komersial,Depok,1095000000,1072000000.0,854000000,0.779908676,0.796641791,84,44200000.0,0.230015083,1,Wiraswasta,1,65.4,Virtual Account,30.0,SHM,Lancar,0,0.4341072276247769,0,0,1,1,0
PBI-000213,657,Rumah Tapak,Depok,1120000000,1092000000.0,819000000,0.73125,0.75,60,22000000.0,0.620454545,4,Karyawan Tetap,0,42.9,Transfer Manual,2.0,HGB,Lancar,0,0.22791697252669252,0,1,1,0,1
PBI-000214,714,Apartemen,Jakarta Selatan,1461000000,1407000000.0,1153000000,0.789185489,0.819474058,120,19800000.0,0.48526936,5,Wiraswasta,0,18.5,Auto-Debit,19.0,SHM,Lancar,0,0.1766206943374705,0,0,0,0,1
PBI-000215,747,Tanah Kavling,Depok,753000000,748000000.0,539000000,0.715803453,0.720588235,60,38800000.0,0.23152921,2,Wiraswasta,0,100.0,Auto-Debit,23.0,HGB,Lancar,0,0.18879229677779652,0,1,0,1,0
PBI-000216,640,Apartemen,Jakarta Selatan,730000000,709000000.0,599000000,0.820547945,0.844851904,60,24400000.0,0.409153005,0,Karyawan Tetap,2,48.5,Auto-Debit,5.0,HGB,DPK,0,0.5319811269318687,1,1,1,1,1
PBI-000217,649,Apartemen,Bekasi,1439000000,,1143000000,0.794301598,#DIV/0!,180,45000000.0,0.141111111,3,Wiraswasta,2,0.0,Auto-Debit,12.0,HGB,Lancar,0,0.7464927030634514,1,1,1,0,0
PBI-000218,712,Rumah Tapak,Depok,1513000000,1484000000.0,1278000000,0.844679445,0.861185984,120,28700000.0,0.371080139,2,Profesional,4,21.9,Auto-Debit,3.0,SHM,Lancar,0,0.44826159948536515,0,0,0,0,0
PBI-000219,482,Apartemen,Tangerang (BSD/Serpong),801000000,615000000.0,644000000,0.803995006,1.047154472,180,23700000.0,0.150961088,2,Karyawan Tetap,0,79.1,Transfer Manual,,HGB,DPK,0,0.7431154846400828,1,1,1,1,1
